artist.hotttnesss,song.hotttnesss,duration,key,loudness,tempo,terms,year,bars_confidence,bars_start,beats_confidence,beats_start,key_confidence,location,release.name,title,artist.name
341073301,474795797,24730077,1.0,-4931,88264,reggae,0,359,17988,1.0,17988,547,"New York, NY [The Bronx]",8WM/Novakane,Novakane,Black Sheep
341073301,434922645,24724853,0.0,-9181,182456,pop rap,0,175,160015,32,19745,0.59,"Philadelphia, PA",Hotel,Hotel,Cassidy featuring R. Kelly
341073301,239629098,24724853,4.0,-7518,120.08,soft rock,0,53,46805,716,46805,345,"Brooklyn, NY",Here At The Mayflower,Say Goodbye,Barry Manilow
341073301,516396407,24724853,9.0,-5603,169994,twee pop,2007,165,41256,0.83,41256,237,Sweden,In A Nutshell,Clever Girls Like Clever Boys Much More Than Clever Boys Like Clever Girls,Pelle Carlberg
341082183,531580241,24717016,9.0,-8476,165886,roots reggae,2006,7,87173,735,52061,822,Not available,Mind Control,The Traffic Jam,Stephen Marley / Damian Marley
341082183,548533655,24714404,2.0,-7387,125063,progressive house,1996,344,73857,0.0,25876,669,"London, England",Faithless Live In Cannes EP,Drifting Away,Faithless
341254769,227975204,24714404,4.0,-5.67,81887,kraut rock,0,45,128179,946,52136,0.86,"adega, Taiwan",Dancing With Ghosts,Ride The Storm,Epitaph
341265841,407233015,24711791,0.0,-5178,161853,rap,2004,0.05,47064,642,9198,491,"Los Angeles, CA",Humboldt Beginnings,The Climb/Paranoia,The Pharcyde
341265841,487112195,24711791,3.0,-6895,119897,glam rock,1994,592,91437,592,91437,0.58,"Washington, England",Mamouna,Don't Want To Know (1999 Digital Remaster),Bryan Ferry
341265841,398196717,24711791,5.0,-8016,130272,chanson,1988,204,237004,0.44,130159,859,Not available,Mademoiselle Chante,Elle Voulait Jouer Cabaret,Patricia Kaas
341265841,344103646,24709179,0.0,-10476,105958,gospel,0,336,100561,748,47831,401,Not available,Living On The Top,You Can Make It (Album Version),Douglas Miller
341265841,390361787,24701342,2.0,-11.31,97916,doom metal,1992,175,111472,712,4554,74,Not available,10 Years Of Abuse And Still Broke,Left To Starve,Eyehategod
341265841,460853145,24701342,7.0,-4568,106724,black metal,0,338,102809,0.0,45425,31,Not available,Vosrozdenie,Zalozniy,Arkona
341265841,384425906,24701342,10.0,-13.47,76449,latin pop,0,633,71219,633,71219,966,Not available,Lo Mejor De JosA(c) Luis Perales,A?Y CA3mo Es Al?,Jose Luis Perales
341288723,430160637,24701342,11.0,-6.08,114072,hip hop,2005,41,230803,253,20947,0.05,Not available,So Deluxe So Glorious,Sam und Bo_ N.E.O.,Samy Deluxe
341288723,850282902,24696118,8.0,-6033,142116,british pop,2000,542,15585,995,15585,0.0,"London, England",Black Market Music,Slave To The Wage,Placebo
341288723,220966549,24696118,9.0,-15.02,97065,soft rock,0,834,15213,834,15213,88,New Jersey,I Am The Greatest!,Round 7: 2138,Cassius Clay
341288723,713749944,24693506,0.0,-11253,115938,alternative rock,1993,258,13269,619,13269,1.0,"Chicago, IL",Siamese Dream,Rocket,The Smashing Pumpkins
341288723,517328584,24685669,2.0,-4544,145711,pop punk,2003,26,146327,841,105208,531,"Anderson, IN",So Long_ Astoria,The Hero Dies in This One,The Ataris
341288723,721487046,24680444,10.0,-3.93,135021,post-grunge,1999,33,120968,338,30426,573,"Orange County, CA",A Place In The Sun,Lovely Day,Lit
341376268,417593317,24680444,5.0,-4133,126976,pop rock,0,57,95704,1.0,48662,58,Not available,Kata Vathos,Kenourgia Fotia,Christos Dantis
341376268,648425566,24672608,9.0,-4146,84014,blues-rock,0,454,11847,454,11847,0.01,"San Francisco, California",Ultimate Santana,Interplanetary Party,Santana
341376268,893593875,24672608,8.0,-12494,151717,blues-rock,1969,0.69,91432,749,13726,0.41,"Port Arthur, TX",Janis,Maybe,Janis Joplin
341512969,62616576,24669995,7.0,-9603,112903,rock,1990,393,174155,872,67947,161,Not available,CanciA3n Animal,Entre CanAbales,Soda Stereo
341512969,323112121,24669995,0.0,-9113,169193,disco,1999,524,73314,0.64,37442,789,Brandon,Under the Red and White Sky,Cuttin' the Tree,John Wesley
341512969,271250596,24669995,7.0,-9.76,172061,chanson,1998,113,112372,0.74,8632,721,Not available,PiA(c)denA(c)s,Les Amours de Nathalie,Les Malpolis
341544413,334706549,24667383,8.0,-14181,137823,latin jazz,2001,102,87749,597,43418,544,"Rio de Janeiro, Brazil",Perpetual Emotion,Airto's Jazz Dance,Flora Purim
341544413,602761783,24662159,1.0,-14071,143497,folk rock,1979,2,29406,0.0,29406,0.0,"Chicago, IL",Rickie Lee Jones,Danny's All-Star Joint (LP Version),Rickie Lee Jones
341544413,429601593,24659546,9.0,-9.77,136887,cantonese pop,0,19,137136,965,48383,601,Not available,Wish,Li Jia Chu Zou,Janice Vidal
341544413,340922756,24656934,6.0,-8909,130057,europop,2006,54,808649,897,47474,435,Not available,Les Fleurs Du Bien,La Machine,Pascal Obispo
341714731,182219809,24654322,0.0,-6212,100071,ballad,0,162,-39809,787,56872,684,Not available,Io Vivo,Io Vivo,Piero Esteriore
341904574,302716272,24654322,2.0,-6967,93003,reggae,0,165,123107,607,58827,378,Not available,Ginekologies,Ine Mono Ekloges,Imiskoubria
341904574,496175336,24649098,6.0,-7822,124577,zydeco,1987,15,90496,1.0,41687,125,"Lafayette, LA",Best Of/20th Century,Hot Tamale Baby,Buckwheat Zydeco
341904574,908202619,2838722,11.0,-4465,128092,dance pop,2007,25,4006,671,4006,21,"St Michael, Barbados",Just Dance,Don't Stop The Music,Rihanna
341904574,413752422,24649098,2.0,-15145,122174,brazilian pop music,2006,391,102458,85,51408,534,Not available,Baladas Do Asfalto e Outros Blue Ao Vivo,NAPSo Adianta,Zeca Baleiro
341959997,387113765,24646485,9.0,-11313,181187,lovers rock,0,12,53794,684,2105,317,Hawaii,Natural High,WeA've Only Just Begun,Bitty McLean
341959997,479407676,24646485,4.0,-11936,103145,rock,0,0.19,116389,484,58414,505,Not available,From Her To Eternity (2009 Digital Remaster),Wings Off Flies (2009 Digital Remaster),Nick Cave & The Bad Seeds
341976804,7731945,24643873,7.0,-6025,93982,dance pop,2001,1,48067,447,48067,44,"Barranquilla, Colombia",Laundry Service,Poem To A Horse,Shakira
341976804,411195688,24638649,10.0,-6574,84084,blue-eyed soul,1994,81,164325,1.0,24225,1.0,"Glasgow, Scotland",Picture This,Love Is All Around,Wet Wet Wet
341976804,697651732,24636036,0.0,-5833,130786,rock 'n roll,0,126,81572,685,35788,457,NY - New York City,Viva Dictators,Weekend,Dictators
341976804,541105827,24633424,6.0,-5268,96708,gangster rap,2003,34,107901,0.25,46677,306,"Brooklyn, NY",Street Dreams,Trade It All PT2 (Early Fade Amended Version- Bonus Track) (featuring P. Diddy & Jagged Edge),Fabolous
342096651,567889146,24620363,2.0,-4821,99831,dance pop,2001,321,150672,0.0,32264,542,"The Bronx, New York",J.Lo,Ain't It Funny,Jennifer Lopez
342192311,419125893,24620363,8.0,-6945,104994,ballad,2009,146,108009,1.0,50748,709,Not available,Toutes Les Femmes En Moi,TLFM (Toutes Les Femmes En Moi),Lara Fabian
342192311,624024049,24617751,0.0,-7534,107.55,jangle pop,2004,122,68941,575,12727,834,"Athens, GA",Around The Sun,Final Straw (Album Version),R.E.M.
342192311,456631399,22909342,0.0,-8226,208416,ccm,0,18,72436,686,14102,643,Thaba Nchu,Don't Look Back,Don't Tell Me,T-Bone
342192311,636022386,24612526,2.0,-15693,158.12,blues-rock,0,292,45622,756,8119,526,Not available,An Anthology: The Elektra Years,Thank You Mr. Poobah ( Remastered 97' Version ),The Paul Butterfield Blues Band
342192311,454192988,24609914,0.0,-9695,119.06,country,2005,93,92605,395,92605,621,"Nashville, TN",Fireflies,I Want You (Album Version),Faith Hill
342375578,854637828,24609914,6.0,-6708,127911,hip hop,0,145,85218,472,3658,752,"Atlanta, GA",Here I Stand (Deluxe Version),Chivalry,Usher featuring Jermaine Dupri
342406391,559925869,18314404,7.0,-11864,137368,blues-rock,1972,856,321338,856,321338,938,"Port Arthur, TX",ANTHOLOGY,Down On Me,Janis Joplin
342406391,627202596,24604689,2.0,-3263,140238,death metal,2009,146,136872,689,7731,266,City of Angels,The Great Stone War,Soldiers Of DoomsdayA,Winds Of Plague
342406391,265861049,24604689,7.0,-18679,186511,piano blues,1994,29,97092,1.0,63886,566,"Vance, MS",Be Careful How You Vote,Midnight Jump,Sunnyland Slim
342406391,360445766,24602077,1.0,-15011,162009,roots reggae,0,6,71823,0.0,35465,9,Jamaica,Happy Family,Your Love,Mikey Dread
342537003,237211368,24599465,0.0,-15732,83905,salsa,0,83,176286,328,107665,102,Not available,ClA!sicas De ClA!sico,CoquA,Conjunto Clasico
342537003,329543323,24599465,6.0,-6565,165779,hip hop,1993,26,49936,679,13548,353,Not available,Ghetto Dope,Studio Gangster,5th Ward Boyz
342537003,747181796,24596853,3.0,-4301,100013,heavy metal,0,222,27222,685,27222,0.53,"SALINAS, California",For Those Who Have Heart [Re-Issue],The Plot To Bomb The Panhandle (Album Version),A Day To Remember
342537003,334706549,24581179,8.0,-7.92,151528,country,1999,379,39573,908,39573,626,"Lawton, OK",How Lucky I Am,God Gave Me You (Single/LP Version),Bryan White
342552789,872447223,24578567,4.0,-4954,167.97,country,2006,31,51078,1.0,1549,365,"Wyomissing, PA",Fearless,Should've Said No,Taylor Swift
342626791,601184942,24575955,9.0,-7943,112258,new jack swing,1991,9,79812,311,27201,55,"Philadelphia, PA",Cooleyhighharmony - Expanded Edition,Motownphilly,Boyz II Men
342626791,427446572,24573342,7.0,-8997,120172,country rock,1993,104,132373,1.0,32209,528,Ireland,Best of 1991-2001 Hidden Harvest,Flesh And Blood,Mary Black
342652377,270775999,24568118,9.0,-9325,88508,glam rock,1974,85,32337,709,32337,691,"New York, NY",20th Century Masters: The Millennium Collection: Best Of The New York Dolls,Stranded In The Jungle,The New York Dolls
342652377,31579568,24568118,3.0,-8238,168268,bulerias,0,543,64939,0.0,3343,725,Not available,Canta A Mexico,Paloma Negra,Rocio Jurado
342703966,458595403,24565506,10.0,-3741,93978,gangster rap,2002,11,8067,421,8067,0.0,"East Orange, NJ",Icons,Swing Swang,Naughty By Nature
342765219,386292984,24562893,1.0,-10551,133318,ccm,0,44,130492,621,36538,563,"MUNCIE, Indiana",16 Great Christmas Classics Volume 3,Perfect Tree,Ray Boltz & Steve Millikan
342765219,360628716,24555057,2.0,-5315,117181,cantonese pop,0,161,202765,833,152998,782,Not available,Steel Box Collection - Leo Ku,Xiao Shuo Xiang,Leo Ku
342883867,436751763,24552444,10.0,-7956,137.89,reggae,0,26,38035,604,38035,9,Not available,Irie Reggae,Rudeboy Shuffling,Dwayne_ Gyptian
343026179,350349277,33679628,2.0,-8978,139499,blues-rock,0,0.04,192021,0.7,147717,684,Not available,Tales Of The Unexpected,Down_ Down_ Down,Frank Marino & Mahogany Rush
343062991,339371214,24549832,3.0,-6503,125003,big beat,0,4,120021,307,24421,508,Not available,Only Do for Love,Only Do for Love,Cache Cache
343133497,574882892,24544608,10.0,-12785,244366,free jazz,2005,151,98003,712,74238,545,Madrid,Red,I Only Have Eyes For You (Album Version),John Stevens
343185045,409818412,24539383,0.0,-20193,95179,ccm,0,184,79765,564,28273,14,"Encino, CA",Hits Of The 80's,Chariots Of Fire,Dino
343185045,394394856,24536771,1.0,-6913,155521,folk rock,1991,785,24476,785,24476,573,"Birmingham, England",The Projected Passion Revue,Breaking Down The Walls Of Heartache,Dexys Midnight Runners
343275661,853828893,24536771,5.0,-4536,160786,country,2008,3,39749,655,39749,989,"Wyomissing, PA",Fearless,The Way I Loved You,Taylor Swift
343281882,569049035,24534159,1.0,-7663,91099,hip hop,0,0.0,170144,0.78,35287,8,Jamaica,Dutty Rock,Baby Boy [feat. Beyonce],Sean Paul
343281882,400039657,24534159,1.0,-6521,117339,alternative,0,7,2893,523,2893,0.0,Not available,Still [Collector's Edition],The Sound Of Music - [High Wycombe Town Hall Live 13 July 1979] (Sound Check),Joy Division
343281882,513189736,24534159,9.0,-9044,104.0,brutal death metal,0,7,72066,469,14829,261,"Hermosillo Sonora, Mexico",No te apartes de mi,No Te Apartes De Mi,Yahir
343281882,527555356,24531546,8.0,-11163,80051,experimental pop,2002,0.11,153583,878,12252,681,Oakland CA,the no music.,You Devil You,themselves
343281882,67533421,24528934,11.0,-7534,100415,hip hop,2010,198,119355,558,19785,542,"Durham, NC",LeftBack,Second Chances feat. Bilal & Darien Brockington,Little Brother
343389815,302716272,24526322,10.0,-5717,100003,reggae,0,31,62026,674,62026,421,Not available,I Apli Methodos Ton Trion,Apoliome Re Giorgi (Feat. Etsi De),IMISKOUBRIA featuring Etsi De
343389815,265861049,24521098,7.0,-7545,117975,ccm,0,18,145439,1.0,42896,0.07,"Wisner, LA",The Way Home,The Urgency (LP Version),Wayne Watson
343389815,507669472,24513261,9.0,-6776,100034,christian hardcore,2005,11,42312,245,42312,871,"AMSTERDAM, New York",The Whore's Trophy,Inherent Scars,Symphony in Peril
343389815,494489518,24513261,6.0,-3731,127757,blue-eyed soul,0,851,98335,878,5108,456,Connecticut,Arika Kane,Here With Me,Arika Kane
343389815,662493161,24510649,8.0,-4654,189917,post-hardcore,2006,427,7135,758,7135,452,"Providence, RI",Wall Of People,In This Legacy,Monty Are I
343428378,445454526,24510649,2.0,-9623,131.04,power pop,1988,43,70834,701,26847,238,"Toronto, Ontario, Canada",Love Junk,Killed By Love,Pursuit Of Happiness
343428378,793613668,24502812,8.0,-4675,190102,rock,2002,11,24834,906,24834,616,"Los Angeles, CA",30 Seconds To Mars,The Mission,30 Seconds To Mars
343428378,215080319,24492363,11.0,-6165,88566,new romantic,0,125,199825,704,64297,114,Switzerland,Beauty Queen,Passion_ Love & Pain (Feat. 25 Kids),Serpentine
343466066,215080319,24492363,0.0,-4071,130.98,country gospel,0,123,64949,1.0,18473,1.0,North Carolina,The Blind Man Saw It All,Through The Eyes Of Faith,The Booth Brothers
343497542,269341056,24487138,9.0,-10815,120521,power pop,1979,58,125606,1.0,23728,745,"Oak Park, IL",On,Bully Bully (LP Version),Off Broadway
343508878,334706549,24476689,9.0,-5938,121837,power pop,2003,381,98105,856,49418,0.62,Detroit,What's in the Bag?,From Now Until Then,Marshall Crenshaw
343508878,613045836,24474077,0.0,-12121,84826,irish folk,0,189,204266,0.0,63055,304,Not available,Maire,Atlantic Shore,MA!ire Brennan
343508878,265861049,24474077,0.0,-10.05,91871,salsa,0,6,22673,704,22673,509,Not available,"Clasico ""88",Mi Suegra,Conjunto Clasico
343508878,29024207,24474077,1.0,-6094,208.51,gospel,0,51,35726,893,5222,632,Not available,"Who's On The Lord's Side ""Live",I Know A Man,Rev. Timothy Wright
343605383,35590563,24463628,6.0,-6523,91987,pop rap,2003,121,168608,1.0,3879,848,"Mi?1/2engladbach, Germany",Ich bin jung und brauche das Geld,MAPnchengladbach Love,Eko Fresh feat. Summer Cem & DJ Ses
343605383,437050558,24455791,11.0,-4566,122732,hard rock,0,807,158446,0.0,158446,423,JP,020120 (Live),Good Day (Live),The Mad Capsule Markets
343605383,5424866,24455791,4.0,-15226,121186,celtic,0,174,38719,605,38719,417,Not available,A Celtic Tale: The Legend Of Deirdre - Narrated By Fiona Ritchie,The Child Deirdre,Mychael Danna & Jeff Danna
343617266,352232225,24453179,11.0,-11655,110444,funk,0,16,122955,831,13528,0.16,"Dayton, OH",Zapp V,Rock Star (LP Version),Zapp
343617266,908202619,24450567,6.0,-3925,139304,dance pop,2006,41,63457,774,19849,495,"St Michael, Barbados",SOS,SOS,Rihanna
343680041,641771193,24450567,2.0,-13311,87136,country rock,0,94,97041,876,29463,367,Not available,Witchcraft Destroys Minds & Reap Souls,Coven In Charing Cross,Coven
343752897,298743065,24450567,2.0,-4824,100518,j pop,0,42,184742,532,64686,389,"Madrid, Spain",Tercera Dimension,Me quedo sin ti,Julio Iglesias Jr.
343771945,623448449,24445342,6.0,-12518,74078,neo soul,2005,322,27874,0.0,27874,649,"Harlem, New York",Unplugged,If I Was Your Woman,Alicia Keys
343772476,235846203,24445342,6.0,-6885,146577,breakbeat,0,127,445323,0.0,2817,516,Oregon,Time and Space,Everything Changes,Soular
343844499,243307018,24434893,10.0,-8163,78571,merengue,0,964,498584,821,28924,272,Puerto Rico,Voy A Enamorarte,Prefiero Decir Adios,Gisselle
343844499,609188864,24432281,1.0,-15.55,95301,jazz rap,1992,55,147382,839,21254,216,"Boston, Massachusettes",Daily Operation,I'm The Man (Explicit) (Feat. Jeru The Damaja And Lil Dap),Gang Starr Featuring Jeru The Damaja And Lil Dap
343844499,464923994,24432281,6.0,-5587,67606,roots reggae,2005,58,153009,817,62472,508,Not available,Lava Ground,Grow Proper,I Wayne
343844499,338074486,24432281,6.0,-7468,192063,gabba,2001,0.27,186614,686,46058,104,Not available,Brain Patch Error,"non-existent track (part one: ""why don't you fuckin' remember anything ?"")",Aphasia
343844499,413739836,24429669,2.0,-7625,117993,honky tonk,0,0.0,77253,0.82,24954,374,Shawnee OK,Drive,Any Way You Want Me To,Jamie Richards
343844499,389157892,24427057,1.0,-15879,152.2,electric blues,1968,172,2714119,656,115427,782,"Indianola, MS",Live Wire/Blues Power,Watermelon Man,Albert King
343884049,602194311,24408771,7.0,-6228,123245,hard rock,0,108,51605,565,361,788,GERMANY,Cherry Pie,Bed Of Roses,Warrant
343884049,41168896,24408771,2.0,-5539,120212,dance pop,0,207,128628,923,28112,323,Not available,Despina Vandi - The Emi Years/The Complete Collection,Ke T' Oniro Egine Efialtis,Despina Vandi
343963911,281284216,24408771,1.0,-6072,136993,ghetto tech,0,106,80892,996,36429,494,Not available,The X-Files 5.0,3,DJ X-Change
344103646,390641236,24406159,10.0,-10167,118509,neo soul,2006,34,102556,696,51868,337,United States,Joyful,Down On My Knees,Ayo
344171478,342537003,24403546,0.0,-8951,235903,chinese music,0,77,158174,1.0,4518,569,Not available,Miao......,Ji Nian Pin,Candy Lo
344198188,352902254,24403546,8.0,-10258,130052,broken beat,0,92,91384,996,45632,563,Nebraska,Dial Me,Dial Me,Lexi
344198188,319103222,24398322,7.0,-7807,141205,folk metal,0,34,123446,568,38198,0.27,Not available,Koocheyeh Khatereh,Roorasty,Saman
344198188,299877488,24398322,2.0,-7977,141118,heavy metal,2006,0.15,405182,582,319704,581,"London, England",Easy Livin' - The Singles A's & B's,Son Of A Bitch,Uriah Heep
344198188,419125893,24398322,4.0,-4296,100046,german pop,2003,177,149958,1.0,29692,1.0,Not available,Viaje,Melodia Simple,La Mancha De Rolando
344198188,340523827,24398322,8.0,-8258,162618,roots reggae,1978,258,5226,1.0,5226,0.47,Not available,Lion Country,Ethiopian Anthem,Ras Michael and the Sons of Negus
344198188,212045406,24398322,11.0,-17127,104098,western swing,0,114,101789,312,101789,694,"Paw Paw, WV",Texas Gold/Comin' Right At Ya,The Son Shines Down On Me,Asleep At The Wheel
344198188,649989756,24390485,7.0,-9433,122623,smooth jazz,2005,63,139147,699,41197,516,"Los Angeles, CA",The City,Old Friends,Paul Brown
344198188,480575193,24385261,2.0,-12772,130637,brill building pop,0,113,129819,378,83562,7,"East Orange, NJ",Just Being Myself,Don't Let My Teardrops Bother You (Album Version),Dionne Warwick
344290296,417593317,24382649,5.0,-10957,133339,pop rock,0,272,188078,825,188078,126,Not available,Daktilika Apotipomata,Den Pai Alo,Christos Dantis
344318542,267378459,24380036,11.0,-12347,101913,southern gospel,0,181,79211,759,20165,509,Not available,Things That Last Forever,Emmaus,Brian Free & Assurance
344398982,299877488,24369587,11.0,-8.71,102682,funk rock,0,104,68988,963,10293,362,Not available,Six Degrees Of P-Funk: The Best Of George Clinton & His Funk Family,Rappin' About Rappin' (Uh-Uh-Uh),Junie
344402575,215958703,24366975,2.0,-12.77,98072,soul jazz,1970,867,44761,867,44761,594,"Chicago, IL",Mellow Dreamin',Wichita Lineman (LP Version),Young-Holt Unlimited
